feature,class
"[-7.2892834e+02  7.7208710e+01 -3.0547783e+01  3.0386280e+01
 -4.0981720e+01  1.0103019e+01 -3.1232330e+01 -1.4533427e+00
 -2.0958065e+01 -1.3684321e+01 -1.5607619e+01 -2.1135391e+01
 -9.0638552e+00 -1.8945265e+01 -1.7987454e+00 -1.8820955e+01
 -1.9929031e+00 -1.1255297e+01 -6.1171145e+00 -6.7482266e+00
 -6.4207282e+00 -1.7066827e+00 -7.1766357e+00  1.9864267e-01
 -6.5462756e+00  2.3655667e+00 -5.0656309e+00  5.8607209e-01
 -1.6628000e+00 -4.7546676e-01  1.0054920e+00  8.5577434e-01
  9.2463484e+00  8.7340050e+00  1.2470435e+01  5.5695939e+00
  9.0659838e+00  4.7789984e+00  6.8178296e+00  6.4888115e+00]",shut_to_learn
"[-7.4297418e+02  4.4941460e+01 -2.1156240e+01  2.6309532e+01
 -2.5922005e+01  8.1430855e+00 -2.2354317e+01 -5.8660812e+00
 -1.4606859e+01 -9.9622526e+00 -1.1976988e+01 -1.7875935e+01
 -7.2902513e+00 -1.7032139e+01 -4.9645329e+00 -1.7022377e+01
 -9.9000006e+00 -1.2345377e+01 -7.4616146e+00 -6.5828295e+00
 -9.1908560e+00 -2.9994736e+00 -4.8865833e+00 -6.4469981e-01
 -5.9527702e+00  6.3536978e-01 -1.4771098e+00  2.0279558e+00
  4.5809131e+00  7.1881032e+00  8.2475348e+00  5.5305691e+00
  8.8699007e+00  4.7225609e+00  8.4222679e+00  5.3246241e+00
  4.6255860e+00  3.6197510e+00  4.5262442e+00  4.9472427e+00]",shut_to_learn
"[-692.1569       65.19094     -34.991173     11.500942    -38.009247
    0.9094023   -30.977194     -3.3544884   -24.80652     -11.010471
  -11.106727    -24.448025     -9.903292    -19.501156     -3.173289
  -15.321045     -4.3122406   -10.591906     -7.846647     -6.325452
   -4.8294945     3.5103347     1.4545135     6.5626507    -2.577648
    2.2611587    -1.3749648     5.681219      4.67675       2.5285792
    3.734532      2.3852181     6.3446097     2.3642046     6.520471
    3.076601      5.744294      2.2217798     0.78282595    2.248669  ]",shut_to_learn
"[-7.2695868e+02  7.2804428e+01 -2.4595236e+01  1.9651510e+01
 -3.5488720e+01  6.6190667e+00 -2.6547279e+01 -2.8433201e+00
 -2.4467312e+01 -1.8089592e+01 -1.3952185e+01 -2.1112925e+01
 -1.1272561e+01 -2.0195993e+01 -2.7407184e+00 -1.6879377e+01
 -3.5715094e+00 -7.8783307e+00 -7.7229972e+00 -5.1594758e+00
 -3.9102607e+00 -1.7740684e+00 -6.3859987e+00  4.3022099e+00
 -2.4410703e+00  2.2745836e+00  2.1024141e+00  7.2714663e+00
  5.3695612e+00  3.4579666e+00  3.6202605e+00 -4.9768612e-01
  2.2294497e+00  3.2766540e+00  8.0717726e+00  3.7244904e+00
  5.7455740e+00  4.6722302e+00  6.4443011e+00  5.2757988e+00]",shut_to_learn
"[-7.52800903e+02  6.75547485e+01 -4.04791298e+01  3.43330956e+01
 -4.50321388e+01  1.57639723e+01 -3.27700958e+01  2.86427848e-02
 -2.29597416e+01 -8.75562382e+00 -1.03440475e+01 -1.59054251e+01
 -1.92423308e+00 -2.07901573e+01 -1.05044603e+00 -1.77499523e+01
 -2.16557765e+00 -1.04137945e+01 -8.18124533e-01 -4.01787996e+00
 -6.23722887e+00 -2.88720894e+00 -7.27678204e+00  3.62156725e+00
 -6.41064882e+00  1.05752993e+00 -3.69100094e+00  2.93825984e+00
 -1.99633944e+00 -4.61118698e-01 -6.51004672e-01 -1.55789351e+00
  5.15836859e+00  4.62432814e+00  1.23832598e+01  8.79993725e+00
  1.26772499e+01  4.05438375e+00  4.03567410e+00  1.75987399e+00]",shut_to_learn
"[-6.81538025e+02  5.74670219e+01 -1.94733582e+01  4.09179831e+00
 -1.05434074e+01 -7.76210546e+00 -1.80515690e+01 -4.64868927e+00
 -1.38219385e+01 -1.48022718e+01 -1.63427677e+01 -2.00686073e+01
 -8.60084820e+00 -1.37897310e+01 -1.20627918e+01 -1.27166672e+01
 -4.10929728e+00 -3.71656299e+00 -3.85232115e+00 -1.10911775e+00
 -3.37200499e+00 -1.99525070e+00 -1.77854931e+00  4.26011992e+00
  2.51126075e+00  8.57920766e-01  6.19422495e-01  9.29133534e-01
  1.20326149e+00  1.69715202e+00  3.41857624e+00  3.06088877e+00
  5.42298412e+00  5.00830555e+00  4.24647999e+00  3.06933737e+00
  4.27489901e+00  4.13720036e+00  1.90269601e+00  2.27171946e+00]",shut_to_learn
"[-7.3137256e+02  8.1257172e+01 -2.7764101e+01  1.9939941e+01
 -3.7916489e+01  1.0139795e+01 -2.3340372e+01 -1.0667820e+00
 -1.8165823e+01 -1.5654202e+01 -1.4474244e+01 -2.2029755e+01
 -1.1520772e+01 -2.0129366e+01 -5.2651997e+00 -1.6528551e+01
 -4.5261931e+00 -1.0861493e+01 -5.0003486e+00 -5.5093784e+00
 -7.0415564e+00 -1.3985295e+00 -6.0446620e+00  1.2577221e+00
 -5.6840754e+00  8.8904560e-01 -3.2781372e+00  4.6290332e-01
 -1.9900544e-01  1.5167005e+00  4.5253167e+00  3.5912666e+00
  8.8975925e+00  5.1240253e+00  8.6764746e+00  4.1097584e+00
  6.9857635e+00  5.4593844e+00  6.5021858e+00  6.4006996e+00]",shut_to_learn
"[-6.9977466e+02  7.8083168e+01 -2.6830612e+01  1.8175945e+01
 -3.0553333e+01  8.9663134e+00 -3.3086269e+01 -9.0002185e-01
 -2.1816397e+01 -1.6712358e+01 -1.6573053e+01 -2.1540501e+01
 -1.1481169e+01 -2.5517870e+01 -6.3678317e+00 -1.9394161e+01
 -6.0469365e+00 -1.0949689e+01 -4.7886229e+00 -7.1253176e+00
 -8.8251905e+00 -8.0931276e-01 -6.9348421e+00  1.9839522e+00
 -4.5056286e+00  7.0065886e-02 -3.5012615e+00  1.8185318e+00
  7.0729989e-01  2.3755584e+00  5.5635433e+00  3.2413595e+00
  8.6070223e+00  4.9797034e+00  7.3180065e+00  4.0892735e+00
  7.6722546e+00  7.3269382e+00  6.7554150e+00  3.5032446e+00]",shut_to_learn
"[-6.8553986e+02  9.3361191e+01 -4.2033333e+01  9.6936541e+00
 -4.2225670e+01  2.3058577e+00 -2.9332268e+01 -6.2102275e+00
 -2.3293226e+01 -1.7699982e+01 -1.8617098e+01 -2.3851229e+01
 -1.0208061e+01 -1.9641403e+01 -4.3655691e+00 -1.5676449e+01
 -2.5841401e+00 -9.5295649e+00 -2.3097436e+00 -8.9693034e-01
 -4.2669840e+00  6.9279885e-01 -4.6532283e+00  1.3561910e+00
 -4.6758366e+00  3.7512388e+00 -2.0575359e-01  2.6257219e+00
  7.2429574e-01  5.8129901e-01  1.0615723e+00 -1.1451713e+00
  5.1756859e+00  1.9729960e+00  6.0396791e+00  4.4821811e+00
  8.9377136e+00  6.0625954e+00  5.7423153e+00  4.1864095e+00]",shut_to_learn
"[-7.2848267e+02  5.5668701e+01 -2.3101450e+01  2.8133883e+01
 -2.8268066e+01  9.7254620e+00 -2.2397087e+01 -6.2935367e+00
 -1.6888433e+01 -1.0632642e+01 -1.3054944e+01 -2.0999329e+01
 -9.0073996e+00 -1.7753914e+01 -6.0978479e+00 -1.7704369e+01
 -8.9683895e+00 -1.3234316e+01 -7.4067121e+00 -6.4088411e+00
 -1.0412775e+01 -4.8357754e+00 -5.0563679e+00 -6.3906807e-01
 -6.8591580e+00 -8.9994419e-01 -4.6555524e+00  9.7947133e-01
  2.7887568e+00  3.6614504e+00  6.0053959e+00  4.8261747e+00
  8.1429253e+00  3.5592976e+00  6.9212689e+00  5.1061544e+00
  6.4700980e+00  6.0498157e+00  6.7892742e+00  6.7559547e+00]",shut_to_learn
"[-6.9537122e+02  7.8075211e+01 -4.2696865e+01  2.4610796e+01
 -2.7864208e+01 -5.1839943e+00 -3.3794910e+01 -5.0659175e+00
 -2.5477573e+01 -2.0338448e+01 -1.6781473e+01 -2.2823845e+01
 -6.5925279e+00 -2.1797955e+01 -9.7557163e+00 -1.1262647e+01
 -1.6222500e+00 -1.0430512e+01 -2.3154316e+00 -2.5816743e+00
 -6.3536844e+00  9.3063295e-01 -5.9603782e+00  2.5882056e-01
 -1.4034408e+00  3.2844925e+00 -1.2254313e+00  4.8694849e+00
  2.6090927e+00  1.0410125e+00  3.5963881e+00  2.3502231e+00
  6.9082437e+00  3.7518036e+00  8.8486137e+00  3.4628093e+00
  5.5187345e+00  4.2190390e+00  3.8378034e+00  4.6389503e+00]",shut_to_learn
"[-7.17724731e+02  6.28283348e+01 -2.77980499e+01  2.66494484e+01
 -3.43017654e+01  4.09124422e+00 -2.08618183e+01 -2.01848936e+00
 -2.12993507e+01 -1.25969534e+01 -1.29468689e+01 -2.22933083e+01
 -7.66799927e+00 -2.00742226e+01 -8.03248405e+00 -1.89249802e+01
 -6.64302588e+00 -8.44970894e+00 -7.15845108e+00 -5.69843960e+00
 -8.12424278e+00 -4.94162893e+00 -5.90219402e+00  1.08458675e-01
 -5.52077675e+00  1.22817981e+00 -2.65687108e+00  1.73716867e+00
  3.65018272e+00  6.74963379e+00  7.75612497e+00  4.12588596e+00
  7.08570480e+00  3.79255056e-01  4.36901426e+00  5.80907202e+00
  8.92896652e+00  6.28724766e+00  4.89231491e+00  3.14720464e+00]",shut_to_learn
"[-723.5725       66.99903     -20.259586     20.101469    -29.039656
    0.74397594  -24.83831      -6.710396    -20.637894    -17.527693
  -13.657214    -20.541697    -10.181       -20.825264     -8.928178
  -13.378171     -7.7623205    -9.247629     -2.684927     -5.2920637
   -8.076568     -1.6084756    -4.5973063     1.902722     -1.3882754
    3.3885593     0.9298769     2.797889      4.4105325     4.452405
    4.505509      3.5156305     5.0695925     2.098984      6.139099
    3.4760199     4.6650376     3.0907        4.9773016     4.3125715 ]",shut_to_learn
"[-7.1069910e+02  8.0066170e+01 -2.5999153e+01  3.0844748e+01
 -3.3823532e+01  5.3631935e+00 -2.9816526e+01 -3.6546457e+00
 -2.6512236e+01 -1.4784948e+01 -1.3854638e+01 -2.2408073e+01
 -1.0213702e+01 -2.0111124e+01 -5.5209608e+00 -2.2341290e+01
 -6.7557817e+00 -1.1760963e+01 -8.5531206e+00 -8.2138796e+00
 -4.5400167e+00 -9.3873674e-01 -4.7264986e+00  5.3237715e+00
 -5.1550412e+00  6.6387884e-02 -5.7128921e+00 -2.7969676e-01
  1.0302209e+00  4.3590579e+00  5.8406620e+00  4.8388414e+00
  8.2685537e+00  3.1722822e+00  8.9925518e+00  5.1915627e+00
  9.8608685e+00  8.1126251e+00  7.9637542e+00  4.6388841e+00]",shut_to_learn
"[-7.3852069e+02  7.2062798e+01 -2.5753004e+01  2.4156363e+01
 -3.5746372e+01  7.1800985e+00 -2.1880226e+01 -1.6530818e+00
 -1.7365156e+01 -1.2934010e+01 -1.2215658e+01 -2.0700024e+01
 -9.3693171e+00 -1.8001146e+01 -6.4915462e+00 -1.9154942e+01
 -6.2063203e+00 -1.1449423e+01 -8.2260942e+00 -5.3868771e+00
 -7.5933609e+00 -4.5222244e+00 -6.3586540e+00  1.0152879e+00
 -5.2412901e+00  1.3669231e+00 -1.9066505e+00  1.3128911e+00
  4.0672010e-01  1.5977994e+00  3.1729329e+00  4.3721461e+00
  9.6119461e+00  5.8145938e+00  1.1384022e+01  5.2157736e+00
  5.2133870e+00  2.8916309e+00  5.0376201e+00  6.7892251e+00]",shut_to_learn
"[-688.0858      82.07157    -23.326298    20.305677   -35.87992
   -4.5896597  -23.314262   -12.623383   -20.417326   -12.051967
  -11.881771   -18.77886    -13.366722   -23.18337    -13.853751
  -22.02686     -8.623432   -13.183597    -9.952771    -6.290555
   -9.713818    -3.0905805   -4.161714     1.280225    -2.0607395
    2.353314     1.6387497    6.6761637    8.758484     8.523607
    8.029258     4.591815     4.4724197    1.5858444    6.7921176
    4.872433     6.503109     4.255098     3.1319757    5.3233066]",shut_to_learn
"[-7.4531592e+02  6.1147587e+01 -1.7481075e+01  2.3690870e+01
 -2.9884760e+01  7.5385146e+00 -2.4277178e+01 -4.3738432e+00
 -1.9733315e+01 -1.2514410e+01 -1.2111124e+01 -1.9385439e+01
 -8.4598837e+00 -2.0558584e+01 -6.0011220e+00 -1.6473097e+01
 -7.7337513e+00 -1.1935687e+01 -6.2310567e+00 -5.1704102e+00
 -7.7053595e+00 -1.6400143e+00 -5.6446705e+00  1.3589369e+00
 -3.0269010e+00  2.9590247e+00 -1.0737838e-01  3.5215223e+00
  4.2674360e+00  3.5486538e+00  4.4617639e+00  2.2293065e+00
  5.0889649e+00  3.8818388e+00  8.7517939e+00  4.8933644e+00
  6.9615569e+00  4.8479881e+00  6.3087335e+00  6.8013940e+00]",shut_to_learn
"[-6.9804285e+02  5.3438316e+01 -2.8953619e+01  1.7127100e+01
 -3.1156368e+01  6.2177688e-01 -1.9391048e+01 -1.4049221e+01
 -1.9886076e+01 -1.4038077e+01 -1.3026243e+01 -1.8425495e+01
 -1.1115046e+01 -1.3430569e+01 -2.8405123e+00 -1.3535375e+01
 -6.1343856e+00 -9.7039185e+00 -7.0673985e+00 -4.2411504e+00
 -4.5298762e+00  7.2168434e-01 -1.1550698e+00  1.7647197e+00
 -3.5773337e+00  2.5154531e+00  2.6129940e-01  3.4012322e+00
  4.5012808e+00  3.0232301e-01  2.3908906e+00  2.3544188e+00
  5.1238899e+00  3.5026703e+00  3.7215796e+00  1.3212020e+00
  4.4847255e+00  4.7896070e+00  4.4461417e+00  4.1892843e+00]",shut_to_learn
"[-7.4160040e+02  6.8340790e+01 -3.4342812e+01  2.9021921e+01
 -3.9671574e+01  1.1690759e+01 -3.0926313e+01 -3.7557226e-02
 -2.0666843e+01 -9.6479731e+00 -1.2128169e+01 -2.2424255e+01
 -9.8883829e+00 -2.4695568e+01 -5.3174338e+00 -1.7904957e+01
 -2.5571976e+00 -1.1459156e+01 -7.1349764e+00 -7.9125423e+00
 -8.8774338e+00 -4.4242883e+00 -4.9194407e+00  8.9879122e+00
  3.5796428e+00  1.3056804e+01  5.2958889e+00  5.8938403e+00
  7.1673703e-01  1.3851472e+00  3.0484018e+00  2.9263561e+00
  7.7089353e+00  1.5363301e-01  4.4408746e+00  1.8292142e+00
  6.1173019e+00  3.9170048e+00  4.5550861e+00  1.4445357e+00]",shut_to_learn
"[-7.11011047e+02  4.48891716e+01 -2.09754887e+01  1.47695265e+01
 -2.62841797e+01  2.17013502e+00 -2.75509186e+01 -4.28648329e+00
 -1.89758835e+01 -1.49100485e+01 -1.10322962e+01 -1.73874645e+01
 -9.82290173e+00 -1.74309502e+01 -6.14475727e+00 -1.54353809e+01
 -3.16812205e+00 -4.78650856e+00 -3.97425771e+00 -4.99645901e+00
 -5.62673426e+00 -2.23772717e+00 -3.20909381e+00  7.11646557e+00
  3.62532306e+00  5.12047672e+00  1.07356453e+00  3.00449228e+00
  1.22995758e+00 -9.51343924e-02  8.37553203e-01  1.03746593e+00
  3.53915358e+00  2.36782026e+00  7.33368635e+00  4.93106604e+00
  6.80895090e+00  7.03865242e+00  4.27508926e+00  3.40519905e-01]",shut_to_learn
"[-7.28581421e+02  6.50575867e+01 -3.01532269e+01  1.29000959e+01
 -3.56990700e+01  4.23215008e+00 -2.71018047e+01 -6.80936670e+00
 -1.73430538e+01 -1.21683226e+01 -1.15758581e+01 -1.63141842e+01
 -7.81095266e+00 -1.89128532e+01 -4.58049917e+00 -1.29353075e+01
 -2.87921476e+00 -7.98867893e+00 -2.73344254e+00 -2.57079482e+00
 -4.25436926e+00  1.80528402e-01 -3.94895840e+00  2.40522933e+00
 -3.38096094e+00  2.63871384e+00 -1.62752533e+00  6.88355803e-01
 -2.75227994e-01 -8.86838958e-02  2.66727138e+00  1.56419122e+00
  5.20568371e+00  3.09283996e+00  7.44794321e+00  3.76484013e+00
  6.17489195e+00  3.83525729e+00  3.91186523e+00  4.19370842e+00]",shut_to_learn
"[-7.1636731e+02  5.1369808e+01 -2.1808832e+01  2.1935530e+01
 -1.7517773e+01  2.4196343e+00 -3.6396751e+01 -5.1120062e+00
 -1.4517842e+01 -1.0624409e+01 -1.8661976e+01 -2.4291767e+01
 -9.0002527e+00 -2.2087225e+01 -6.1374526e+00 -1.4602683e+01
 -4.0522499e+00 -7.4623418e+00 -5.8586087e+00 -5.0086389e+00
 -5.0993037e+00 -9.4584918e-01 -6.1578045e+00  3.5698917e+00
 -6.1921990e-01  3.8072023e+00 -8.0930963e-02  1.7356035e+00
  1.3907117e+00  7.0213273e-02  2.2122643e+00  1.5659710e+00
  4.4730244e+00  6.1712861e-02  4.7810516e+00  1.4200759e+00
  3.3178041e+00  5.6913500e+00  6.2345514e+00  6.1083136e+00]",shut_to_learn
"[-7.1232074e+02  8.1119873e+01 -3.7322304e+01  2.2169825e+01
 -3.6455807e+01  5.8112013e-01 -3.4777946e+01 -1.2055343e+00
 -2.3817274e+01 -1.4466661e+01 -1.2613294e+01 -1.7562613e+01
 -6.6825037e+00 -1.9635891e+01 -1.6541601e+00 -1.7479284e+01
 -4.5522971e+00 -1.1403040e+01 -4.8266253e+00 -6.2745190e+00
 -7.4251919e+00 -2.5049694e+00 -6.3584542e+00  4.3035426e+00
 -4.6760979e+00  2.4340577e+00 -3.8605134e+00  1.6508783e+00
  1.0539035e+00  5.5527413e-01  3.8644669e+00  1.3587999e+00
  4.0895238e+00  3.2193360e-01  7.1250439e+00  3.3651245e+00
  6.7873993e+00  5.5619698e+00  6.3943572e+00  6.0693097e+00]",shut_to_learn
"[-735.2429      78.709785   -38.395485    34.3573     -45.228798
   10.342349   -32.04395     -2.2349424  -21.95741     -9.934624
  -10.127507   -22.421764    -6.9257836  -20.27652     -4.7163544
  -18.36804     -3.5653684  -11.160932    -2.863178    -4.546375
   -6.4241643   -1.0373621   -5.4901214    2.5454683   -3.6240945
    4.7694635   -2.9453697    2.4289727   -1.1057478    0.7473627
    3.2346067    2.06261      7.105858     4.3570733   10.730355
    4.9333496    7.002805     2.174449     4.731479     3.7073748]",shut_to_learn
"[-7.2589270e+02  6.9219437e+01 -3.3732418e+01  2.8686075e+01
 -3.7949627e+01  9.2940445e+00 -2.9116091e+01 -2.0070565e+00
 -2.2411072e+01 -1.0468701e+01 -1.1449617e+01 -2.2265841e+01
 -1.1976434e+01 -2.6227928e+01 -7.1263347e+00 -1.7117500e+01
 -2.8391221e+00 -1.1288276e+01 -7.0514674e+00 -9.1993027e+00
 -9.3408518e+00 -3.9616797e+00 -4.5710626e+00  7.7641029e+00
  2.5334363e+00  1.2533368e+01  4.2190285e+00  4.5925331e+00
  1.2589983e+00  2.9069083e+00  3.5620484e+00  2.3332326e+00
  7.0753365e+00  3.7612531e-01  4.7911096e+00  1.4257699e+00
  5.8628273e+00  2.6972539e+00  3.3776462e+00  3.2874384e+00]",shut_to_learn
"[-660.3445      63.057194   -25.375599    16.125505   -27.753101
   -9.406834   -23.800303   -10.798944   -27.625587   -18.087362
  -18.344313   -23.726114    -8.057787   -19.149216    -7.2609525
   -9.585126    -4.1555443   -4.390358    -4.080954    -3.8073823
   -3.962515    -1.818328    -3.0430179    2.179407    -1.4538811
    1.5309051    1.0787547    3.8679152    3.9746037    4.194671
    4.10145      3.6670518    4.298273     3.4044545    7.4342413
    3.0615647    3.8904927    3.7454662    4.836234     4.1822963]",shut_to_learn
"[-7.32312439e+02  6.49721832e+01 -2.10551414e+01  2.97595119e+01
 -3.10023575e+01  8.17827415e+00 -2.91063118e+01 -6.92021847e+00
 -2.13259010e+01 -1.38389101e+01 -1.34048605e+01 -2.02949924e+01
 -6.82784033e+00 -1.90639725e+01 -5.80899334e+00 -1.46302996e+01
 -3.83355212e+00 -1.21457195e+01 -6.16050196e+00 -7.39153814e+00
 -1.16415358e+01 -4.00641537e+00 -7.17418194e+00 -3.52641046e-01
 -4.85733223e+00  1.63268805e+00 -3.03653908e+00  1.28635633e+00
  3.16367745e+00  8.25625801e+00  1.08703594e+01  6.97569942e+00
  8.89786816e+00  1.85786843e+00  4.58982563e+00  3.41927242e+00
  9.66694450e+00  6.75901794e+00  5.05492544e+00  5.61727190e+00]",shut_to_learn
"[-7.4235840e+02  6.1164948e+01 -1.7738047e+01  1.7158937e+01
 -2.9360451e+01  2.5866783e+00 -2.0772585e+01 -1.7164468e+00
 -1.3967390e+01 -9.7575207e+00 -9.8942814e+00 -1.9867336e+01
 -9.2982969e+00 -1.9741749e+01 -8.8835535e+00 -1.6267353e+01
 -6.7290230e+00 -9.5206003e+00 -1.0061222e+01 -7.2467499e+00
 -8.6570339e+00 -3.5127735e+00 -5.0144992e+00  2.2195227e+00
 -7.5107020e-01  1.4714001e+00 -2.9448086e-01  1.8015224e+00
  5.7993960e-01  3.6665446e-01  3.5710838e+00  2.5371916e+00
  6.3949828e+00  5.9344873e+00  7.0743484e+00  4.1178851e+00
  4.9642758e+00  4.4663057e+00  6.9658003e+00  5.9652629e+00]",shut_to_learn
"[-7.0688513e+02  8.3230682e+01 -3.6563927e+01  3.4341076e+01
 -4.2623474e+01  1.2291791e+01 -3.3761749e+01 -1.2677141e+00
 -2.2674646e+01 -1.6752302e+01 -2.1071348e+01 -2.4560961e+01
 -8.2741451e+00 -2.2988522e+01 -5.3014188e+00 -1.8975163e+01
 -3.3578622e+00 -1.5117093e+01 -4.4966636e+00 -6.4207158e+00
 -8.5423422e+00 -1.9494214e+00 -4.5104442e+00  5.4684300e+00
 -3.8867097e+00  6.3467813e+00 -2.6183267e+00  1.4341016e+00
  1.6217710e+00  3.4345949e+00  4.0973268e+00  2.1665986e+00
  5.3299732e+00  1.5538134e-01  7.6472864e+00  3.9835372e+00
  7.5753078e+00  5.4217916e+00  7.0910573e+00  6.9885612e+00]",shut_to_learn
"[-637.0891      80.83151    -59.315998    18.810053   -35.124687
    3.152099   -31.55001    -20.199734   -20.535074   -11.077354
  -20.330893   -24.957956    -6.7212777  -13.16018     -4.646107
  -21.814163    -5.6874685   -8.376374    -9.646508    -9.103553
   -7.619245     1.6177168   -2.7683754   -0.8353153   -4.3195834
    2.6811574   -2.9833806    2.0664532    1.6159632    2.0522616
    6.1911073    1.2154255    1.9396489    2.4991157    8.8888645
    3.429408     4.361233     4.7174907    5.100488     3.3349164]",shut_to_learn
"[-690.49225     59.87778    -30.17096     17.082417   -29.04957
    5.2228727  -30.5593     -10.529108   -17.885647   -10.209821
  -13.912579   -20.770504    -6.3870435  -14.520206    -4.5823636
  -21.578112    -8.323979    -8.122955    -9.391598    -9.223763
   -9.675108    -2.2003946   -4.245652    -1.5260862   -5.879895
    3.0428488    1.5324259    4.768927     5.845095     7.6715527
    9.604793     4.050154     4.5506964    1.8590093    4.2887597
    4.400053     6.553196     3.614119     6.0390606    4.6345625]",shut_to_learn
"[-7.2679260e+02  6.4451523e+01 -2.2393545e+01  2.5906748e+01
 -2.9933342e+01  5.6417718e+00 -2.5282028e+01 -4.9507637e+00
 -2.6414066e+01 -1.7811485e+01 -1.3307371e+01 -1.6741865e+01
 -9.7182493e+00 -2.2007689e+01 -4.4855757e+00 -1.7863691e+01
 -5.3529267e+00 -8.0418863e+00 -4.9385457e+00 -6.4772348e+00
 -8.1449537e+00 -3.8376667e+00 -8.8047009e+00 -3.7791988e-01
 -4.3144431e+00  3.9559116e+00  3.5656185e+00  7.6887827e+00
  5.1232276e+00  4.1236897e+00  2.2299368e+00  1.6009892e+00
  8.3652735e+00  4.0015965e+00  8.1058054e+00  4.5127082e+00
  6.4367852e+00  3.8490510e+00  3.7502306e+00  4.2683835e+00]",shut_to_learn
"[-7.6384088e+02  7.7824776e+01 -3.6036167e+01  3.0475416e+01
 -4.1500069e+01  1.4494603e+01 -2.9943884e+01  3.2899773e+00
 -1.9108805e+01 -1.1321095e+01 -1.2748106e+01 -1.8853399e+01
 -5.7648487e+00 -2.0090584e+01 -2.5465744e+00 -1.8422686e+01
 -3.4604936e+00 -1.1657082e+01 -3.3952770e+00 -6.3181038e+00
 -5.4707894e+00 -1.0566688e+00 -6.1937099e+00  3.8694503e+00
 -4.0577874e+00  4.5103793e+00 -2.3422198e+00  4.2831326e+00
  3.2733130e-01  9.9675316e-01  1.9256864e+00  2.8963900e-01
  5.8231373e+00  2.8859057e+00  8.5855427e+00  3.2845023e+00
  6.4952674e+00  1.5241288e+00  4.7862997e+00  3.6953478e+00]",shut_to_learn
"[-7.3275885e+02  6.5382828e+01 -2.2698793e+01  2.7692778e+01
 -3.5393307e+01  5.1113534e+00 -2.8572243e+01 -1.5210662e+00
 -2.0526869e+01 -1.5581283e+01 -1.3026022e+01 -1.9089970e+01
 -9.2074699e+00 -2.1311939e+01 -3.9801025e+00 -1.5923438e+01
 -4.9519038e+00 -9.0241108e+00 -5.4257946e+00 -5.4546328e+00
 -6.0701404e+00 -3.2056403e+00 -7.2513180e+00 -3.3372647e-01
 -5.2595019e+00  1.8958999e+00 -2.1955321e+00  3.9337769e+00
  3.8829873e+00  5.8871427e+00  5.9044733e+00  3.7328100e+00
  5.4220834e+00  7.4822980e-01  8.3507242e+00  3.8023963e+00
  6.8416591e+00  5.6771250e+00  5.4165430e+00  3.6087487e+00]",shut_to_learn
"[-708.2113      58.5        -34.21137     19.923485   -34.601746
    2.029079   -23.49746     -7.1366553  -22.89228    -12.420518
  -14.578974   -21.793688    -8.90202    -21.4303      -7.142677
  -17.133284    -7.859322    -9.567549    -2.2348738    0.8761184
    1.3413209    4.577338    -1.1199712    4.941374    -2.3924296
    4.7628937    2.17393      2.7818768    2.3525743    2.2783544
    2.1266336    1.4989648    5.7278676    0.7603877    4.845714
    1.359041     3.7708995    4.175597     5.4005637    5.943497 ]",shut_to_learn
"[-7.38071960e+02  8.65565033e+01 -3.65735207e+01  2.79311256e+01
 -3.66219864e+01  1.56808605e+01 -2.93473625e+01  4.14137125e-01
 -2.19000549e+01 -1.62747555e+01 -1.86980801e+01 -1.97201672e+01
 -6.86209965e+00 -2.48313618e+01 -4.76187229e+00 -1.69549389e+01
 -1.21490991e+00 -1.04189396e+01 -4.71186304e+00 -7.42507219e+00
 -6.42100954e+00 -3.86910379e-01 -6.72064686e+00  4.49441671e+00
 -4.20033216e+00  6.81786891e-03 -4.72475195e+00  2.04406357e+00
  5.67793176e-02  2.85315323e+00  2.34389305e+00  7.96215951e-01
  5.19024754e+00  1.57841682e-01  7.29672480e+00  3.74568439e+00
  7.77516270e+00  4.40638542e+00  8.49603939e+00  7.26309156e+00]",shut_to_learn
